transaction_id,customer_id,timestamp,merchant,category,channel,city,country,payment_method,status,amount_raw,currency,coupon_code,device,is_refund,notes
TX6009747722,1514,2024-06-23 15:56:12,deliveroo,Groceries,online,Toulouse,FR,card,completed,29.43,EUR, WELCOME10 ,Desktop,0, late delivery 
TX7303220783,1324,16/01/2024 22:51:17,spotify,Groceries,in_store, Nice ,FR,paypal,completed,33.35,EUR,,Android,0,
TX4204398160,1183,03/03/2024 08:26:11,CARREFOUR MARKET,Entertainment,in_store,Marseile,FR,apple_pay,completed,26.71,EUR,,iOS,0,
TX5518939661,1489,22/01/2024 11:26:59,Amazon - Marketplace,Transport,online, Lille ,FR,card,pending,19.33,EUR,,Android,0,
TX8182957452,1040,2024-03-02 16:30:23,Carrefour,Travel,mobile,Strasbourg,FR,apple_pay,completed,"€20,10",EUR,student5,Android,0,
TX8883650465,1137,2024-06-24 01:34:07,DELIVEROO,Food,online, Nice ,FR,paypal,completed,"-15,02 €",EUR,,Desktop,1,
TX2036946397,1094,07/03/2024 15:50:20,uber,Retail,in_store, Lille ,FR,paypal,completed,31.59,USD,,Android,0,
TX1154673328,1007,2024-06-14 08:40:48,CARREFOUR,Groceries,online,Paris,IT,paypal,failed,"23,19EUR",EUR,STUDENT5,Android,0,
TX4362326939,1525,31/03/2024 02:26:47, Amazon ,Transport,in_store,toulouse,FR,bank_transfer,chargeback,16.48,EUR,,iOS,0,
TX4518258544,1114,2024-05-07 08:19:14,uber* eats,Utilities,in_store,Nantes,DE,google_pay,completed,"16,49 €",EUR,,Desktop,0,VIP customer
TX7959973377,1040,24/03/2024 05:59:58,Boulanger,Transport,online,paris,FR,apple_pay,completed,"€11,87",EUR,,iOS,0,
TX1077375053,1503,2024-02-18 09:19:11,IKEA,Groceries,online,Marseile,FR,paypal,completed,44.14,EUR,FREESHIP,,0,
TX7876029252,1529,19/05/2024 02:09:14,UBER *TRIP,Transport,mobile,Montpellier,FR,bank_transfer,completed,25.72,EUR, VIP20 ,Android,0,
TX5826937993,1116,25/06/2024 09:21:43,Amazon,Food,online, Toulouse ,FR,apple_pay,completed,14.62,EUR,vip20,Desktop,0,
TX7280428499,1220,2024-02-17 23:04:35,starbucks,Travel,online,Niza,FR,apple_pay,completed,39.85,EUR,,Desktop,0,—
TX5583327331,1370,2024-05-21 17:35:01,Deliveroo,Transport,mobile, Lille ,FR,bank_transfer,completed,-17.53,EUR,,iOS,1,
TX8116524123,1235,2024-02-17 12:39:34,Just Eat,Transport,in_store,Lyon,FR,paypal,completed,10.55,EUR,,iOS,0,
TX4933624499,1434,2024-05-10 11:22:34, Decathlon ,Travel,mobile,París,FR,bank_transfer,pending,,USD,,iOS,0,
TX4112567735,1136,23/05/2024 14:22:49,H&M,Groceries,mobile,bordeaux,FR,card,completed,17.77,EUR,,iOS,0,
TX6728671465,1447,2024-03-22 18:48:39,leclerc,Entertainment,online,Niza,FR,google_pay,completed,19.2,EUR,,iOS,0,—
TX5000004632,1307,14/05/2024 02:51:52,McDonald's,Entertainment,mobile, Nice ,FR,card,completed,25.15,EUR,vip20,Desktop,0,
TX3730837932,1005,19/02/2024 13:09:03,HandM,Entertainment,online, Nantes ,FR,card,completed,48.69,EUR,W3LCOM310,Android,0,—
TX9221917619,1341,2024-01-15 10:10:45,JUST EAT,Groceries,mobile,nice,FR,google_pay,completed,24.83,EUR,,Android,0,
TX7509462450,1005,2024-01-18 13:02:08,Carrefour,Travel,in_store,Nantes,FR,google_pay,pending,,EUR,,Android,0,
TX2771896964,1465,2024-03-22 08:35:58,SNCF,Transport,mobile,marseille,FR,google_pay,completed,,USD,,iOS,0,
TX7660953729,1543,2024-06-13 06:34:01,decathlon,Entertainment,in_store,bordeaux,FR,card,completed,18.34,EUR, SPRING15 ,Android,0,
TX3271571333,1084,2024-01-24 05:15:20, Spotify ,Food,in_store,Nantes,FR,card,completed,76.15,EUR,,iOS,0,
TX4881459820,1290,2024-03-23 22:49:50,Fnac,Food,mobile,Marseille,FR,paypal,completed,24.52,EUR,,Tablet,0,
TX2956798352,1185,2024-05-08 03:12:42,Zara,Retail,online,Montpellier,FR,bank_transfer,completed,"6,42 €",EUR,FREESHIP,Desktop,0,
TX2019680608,1035,06/02/2024 19:55:23,Starbucks,Entertainment,online, Montpellier ,DE,bank_transfer,completed,"30,40  eur ",EUR,STUDENT5,iOS,0,
TX4591572901,1372,2024-05-11 08:01:12,Zara,Groceries,mobile,Lyon ,IT,bank_transfer,completed,78.79,EUR,,Desktop,0,
TX5995732556,1014,2024-02-25 16:25:06,Leclerc,,mobile, Bordeaux ,FR,google_pay,completed,63.15,EUR,,Android,0,
TX3719095275,1013,2024-05-27 04:13:47,fnac,Retail,in_store,nice,FR,paypal,completed,73.59,EUR,,iOS,0,
TX1675026991,1445,2024-04-15 10:01:51, TotalEnergies ,Entertainment,online,bordeaux,FR,google_pay,completed,"13,31EUR",EUR,FR33SHIP,iOS,0,
TX3246735798,1155,2024-04-09 12:53:26,SNCF,Retail,online,Paris,FR,paypal,completed,42.41,EUR,VIP20,iOS,0,
TX3210916454,1497,2024-02-02 04:08:36,MCDONALD'S,Food,in_store,bordeaux,FR,paypal,completed,15.91,EUR,WELCOME10,Desktop,0,
TX6316769883,1326,2024-03-25 07:16:59, Decathlon ,Groceries,mobile,toulouse,BE,bank_transfer,pending,28.07,EUR,,Desktop,0,
TX3539338109,1288,2024-06-04 21:41:27,IKEA,Travel,online,lyon,FR,paypal,completed,11.43,EUR,,Android,0,
TX5803982846,1225,2024-02-30 10:00:00, Amazon ,Retail,online, Marseille ,FR,bank_transfer,completed,16.67,EUR,VIP20,iOS,0,
TX5233056679,1204,18/05/2024 01:12:47,carrefour,Transport,online,nice,FR,bank_transfer,completed,-16.35,USD,,iOS,1,
TX3397220128,1123,2024-03-30 16:23:09,fnac,Food,online, Paris ,FR,apple_pay,completed,42.06,EUR,FR33SHIP,Android,0,
TX7670954578,1386,2024-05-10 22:36:50,Carrefour,Food,in_store, Lille ,FR,paypal,completed,39.66,EUR,,iOS,0,
TX7008320985,1333,2024-04-30 17:17:07,airbnb,Food,online,Toulouse,FR,bank_transfer,completed,28.97,EUR,,Android,0,
TX7122456667,1012,2024-03-19 15:22:56,Zara,Entertainment,in_store,Marseile,FR,bank_transfer,completed,10.91,EUR, FREESHIP ,iOS,0,—
TX4902230678,1177,26/02/2024 04:15:29,CARREFOUR,Retail,online,Lille,FR,bank_transfer,completed,20.35,EUR,welcome10,iOS,0,
TX3849367111,1494,2024-04-24 04:05:05,decathlon,Entertainment,mobile, Nice ,DE,paypal,completed,15.68,USD,STUDENT5,Android,0,
TX6316668915,1270,2024-01-26 12:29:58,carrefour,Entertainment,in_store, Nice ,FR,bank_transfer,completed,-41.34,EUR,,iOS,1,duplicate
TX9631813028,1140,2024-04-16 07:20:23,Boulanger,Groceries,in_store,Niza,FR,paypal,completed,49.75,EUR,,Desktop,0,
TX4905641642,1126,2024-01-18 05:37:35, Amazon ,Utilities,mobile,Niza,FR,google_pay,completed,46.24,EUR,freeship,Desktop,0,
TX6987550337,1104,28/04/2024 06:31:47,just eat,Groceries,online,Bordeaux,FR,google_pay,completed,,EUR,,Android,0,
TX4981147019,1473,2024-04-24 10:21:33,deliveroo,Food,mobile,bordeaux,DE,apple_pay,completed,"4,74EUR",EUR,FREESHIP,,0,
TX9393414942,1170,2024-01-16 08:51:09,Spotify,Entertainment,online,Marseile,FR,paypal,completed,8.5,USD,welcome10,Android,0,
TX3382450181,1163,2024-05-17 20:42:24, Leclerc ,Travel,online,Lyon,ES,apple_pay,completed,57.57,EUR,,Desktop,0,
TX5125599505,1035,2024-03-16 16:14:47,Carrefour,Entertainment,online, Lyon ,FR,card,completed,-19.28,EUR,,Android,1,
TX5442870447,1489,2024-05-23 05:07:11,Carrefour,Groceries,mobile, Strasbourg ,FR,google_pay,chargeback,15.64,EUR,VIP20,Desktop,0,
TX7557831832,1214,08/01/2024 13:46:14,TotalEnergies,Groceries,in_store,nantes,FR,card,completed,65.73,EUR, SPRING15 ,Android,0,
TX7491779919,1387,2024-02-02 15:51:57,TotalEnergies,Entertainment,online,nice,FR,paypal,pending,-52.41,EUR,VIP20,Android,1,
TX7654977098,1393,2024-03-30 21:45:06,apple store,Retail,online,toulouse,FR,google_pay,completed,24.9,EUR,,Android,0,
TX7596462206,1192,2024-02-04 06:10:02,AIRBNB,Retail,mobile, Nice ,FR,google_pay,completed,20.57,EUR,welcome10,Android,0,VIP customer
TX5227824390,1274,2024-03-01 00:50:01,McDonald's,Travel,online,Nantes,FR,google_pay,completed,22.66,EUR,,Android,0,—
TX2400080476,1055,30/04/2024 05:29:47,McDonald's,Entertainment,online,Lille,FR,apple_pay,completed,28.11,EUR,,,0,
TX8833942997,1367,2024-01-27 07:16:53,IKEA,Food,online,Toulouse,BE,apple_pay,completed,64.07,EUR,,Android,0,
TX3923498837,1370,03/05/2024 08:12:22,boulanger,Transport,online, Strasbourg ,FR,apple_pay,completed,31.61,EUR,STUD3NT5,Android,0,
TX1992862618,1117,2024-01-19 19:39:50,Starbucks,Travel,mobile, Montpellier ,FR,bank_transfer,completed,37.93,EUR,STUDENT5,Android,0,VIP customer
TX2159037734,1107,01/02/2024 21:12:31,SNCF,Groceries,in_store,Strasbourg,ES,bank_transfer,completed,49.48,EUR,FREESHIP,Desktop,0,
TX5452828983,1218,2024-04-16 22:49:52,,Food,online, Marseille ,FR,apple_pay,completed,"12,16  eur ",EUR,,Desktop,0,
TX4833405696,1380,24/05/2024 09:56:04,Apple Store,Transport,mobile, Toulouse ,FR,bank_transfer,completed,38.59,EUR,,Android,0,
TX6971739797,1285,2024-02-01 01:09:00,FNAC,Food,mobile,Bordeaux,FR,paypal,completed,20.56,EUR, VIP20 ,iOS,0,
TX6506789729,1033,24/02/2024 14:22:06,h&m,Retail,mobile,toulouse,FR,paypal,completed,5.42,EUR,STUDENT5,Desktop,0,
TX1966707645,1314,2024-06-17 08:55:27,Amazon,Retail,online,lyon,FR,card,completed,6.84,EUR,,Tablet,0,
TX3670738808,1388,29/06/2024 02:56:17,carrefour,Subscription,online,lyon,FR,google_pay,pending,13.32,EUR,,Desktop,0,duplicate
TX9066293182,1102,2024-04-15 18:04:29, Carrefour ,Retail,mobile, Lyon ,FR,apple_pay,completed,33.74,EUR,freeship,Desktop,0,
TX7900143783,1244,2024-03-22 08:39:45,just eat,Transport,online,Montpellier,FR,apple_pay,completed,"26,27  eur ",EUR,,iOS,0,
TX8834870822,1444,2024-03-04 03:07:37,Boulanger,Entertainment,online,Lille,FR,google_pay,completed,27.4,USD,,,0,
TX1197888603,1178,2024-04-21 11:11:23,Just Eat,Groceries,mobile, Lille ,FR,paypal,completed,79.09,EUR,,iOS,0,
TX9208798259,1049,17/04/2024 13:07:07, Apple Store ,Transport,online,Montpellier,FR,paypal,completed,11.46,EUR,,iOS,0,
TX8749702165,1508,23/02/2024 15:28:52,FNAC,Transport,in_store,nice,FR,google_pay,completed,24.13,EUR,,Android,0,
TX5070494114,1054,2024-01-05 03:36:26,IKEA,Food,mobile, Nantes ,FR,card,completed,29.45,EUR,,Android,0,
TX7062292337,1033,2024-01-28 13:44:40,H&M,Utilities,in_store,nice,ES,google_pay,completed,"€15,77",EUR,,Desktop,0, late delivery 
TX3447942518,1137,2024-06-23 10:59:10,Zara,Transport,mobile,nantes,BE,paypal,completed,24.95,EUR,FREESHIP,Android,0,
TX6927293925,1413,17/03/2024 02:30:01,just eat,Travel,in_store,Toulouse,FR,bank_transfer,completed,9.39,EUR,,iOS,0,fraud? check
TX8188941332,1359,2024-03-28 18:42:04,IKEA,Travel,mobile,nice,FR,paypal,completed,57.17,EUR, FREESHIP ,Android,0,
TX5352002825,1129,2024-03-26 00:19:32,JUST EAT,Food,in_store,Nice,DE,apple_pay,completed,16.3,EUR,,Desktop,0,fraud? check
TX1254461527,1042,2024-05-22 10:59:14,Just Eat,Food,online,Nantes,FR,google_pay,completed,83.0,EUR,FR33SHIP,Desktop,0,
TX4747108443,1524,2024-01-12 19:43:48,amazon,Food,online,lyon,BE,bank_transfer,completed,24.06,EUR, STUDENT5 ,iOS,0,—
TX7524822230,1004,2024-01-16 01:21:52,FNAC,Entertainment,mobile, Paris ,BE,bank_transfer,completed,45.46,EUR, SPRING15 ,Android,0,
TX7333805140,1508,2024-02-20 04:54:02, Carrefour ,Subscription,online,Paris,FR,paypal,completed,23.76,EUR,freeship,iOS,0,
TX5376731340,1259,2024-03-29 13:43:24,uber* eats,Entertainment,online,Toulouse,FR,bank_transfer,completed,24.08,EUR,,Desktop,0,
TX9871381677,1106,2024-05-02 03:28:10,AIRBNB,Groceries,in_store, Marseille ,FR,apple_pay,completed,17.28,EUR, STUDENT5 ,Android,0,
TX2053412825,1190,2024-03-30 07:24:28,NETFLIX,Food,online, Marseille ,FR,apple_pay,completed,26.35,EUR,VIP20,Android,0,duplicate
TX2424593668,1170,2024-03-21 07:01:19, McDonald's ,Transport,mobile,Montpellier,FR,google_pay,completed,"29,69EUR",EUR, STUDENT5 ,iOS,0,
TX3324946142,1086,19/06/2024 16:25:32,Carrefour,Groceries,mobile,Lyon,FR,bank_transfer,completed,15.32,EUR, VIP20 ,Desktop,0,
TX8231904323,1237,2024-01-30 07:19:50,FNAC,Groceries,online, Nice ,FR,apple_pay,completed,"22,76  eur ",EUR,,Desktop,0,—
TX7865364635,1360,2024-04-14 01:18:28,Starbucks,Entertainment,online,Lyon ,FR,paypal,completed,17.01,EUR, WELCOME10 ,Android,0,
TX7954856557,1259,2024-04-08 16:31:28, Uber ,Transport,in_store, Lyon ,FR,card,completed,97.49,EUR,,iOS,0,
TX8916605641,1352,2024-03-27 04:12:05,JUST EAT,Groceries,online,Lille,FR,bank_transfer,completed,"23,25EUR",EUR, SPRING15 ,Android,0, late delivery 
TX4986197259,1533,2024-05-26 23:35:07,SNCF,Groceries,online,montpellier,FR,paypal,failed,"€62,00",EUR,,Tablet,0,
TX3867156729,1067,2024-02-18 14:08:58, TotalEnergies ,Retail,online, Strasbourg ,FR,bank_transfer,failed,21.82,EUR,spring15,Android,0,
TX6403438932,1406,2024-06-22 14:04:46,IKEA,Groceries,online,Montpellier,DE,paypal,completed,"28,66 €",EUR,,Desktop,0,
TX4688845604,1126,2024-03-01 08:17:35,H&M,Food,in_store,Lyon,FR,card,completed,11.1,EUR,welcome10,iOS,0,
TX5714565526,1010,2024-04-09 04:34:45,sncf,Travel,online, Montpellier ,FR,bank_transfer,completed,18.76,EUR,,Android,0,
TX2261955890,1200,2024-04-04 18:17:48,Airbnb,Food,in_store, Lyon ,FR,card,completed,27.84,EUR,,iOS,0,
TX4567442581,1216,2024-06-03 15:49:46,IKEA,,in_store,Niza,FR,bank_transfer,completed,-63.54,EUR,,Android,1,
TX5253706382,1544,2024-03-20 21:09:54,Carrefour,Retail,online,montpellier,FR,paypal,completed,28.03,EUR,,iOS,0,
TX1786963910,1189,2024-02-21 18:57:12,SNCF,Groceries,online, Nice ,FR,paypal,completed,56.27,EUR,,Android,0,VIP customer
TX9950457308,1422,2024-01-04 22:24:05,Apple Store,Subscription,online,nantes,FR,card,completed,"€36,03",EUR,,Android,0,
TX1340073332,1514,2024-03-07 04:32:47,starbucks,Groceries,in_store, Nice ,FR,google_pay,completed,-65.13,EUR,SPRING15,Desktop,1,
TX9275640531,1185,2024-05-30 09:14:34,starbucks,Transport,online, Lyon ,FR,card,completed,-23.68,EUR,,Android,1,
TX1721783486,1098,2024-01-02 19:18:50, Fnac ,Groceries,mobile,Montpellier,BE,apple_pay,completed,102.94,EUR,VIP20,iOS,0,—
TX8733678797,1530,2024-06-12 02:25:48,Amazon,Subscription,mobile, Lille ,IT,bank_transfer,completed,18.33,EUR,,iOS,0,
TX5934175991,1251,2024-04-08 19:04:06,decathlon,Groceries,in_store,toulouse,FR,paypal,completed,15.49,EUR,,iOS,0,duplicate
TX2767013812,1250,2024-01-26 12:36:28,IKEA,Groceries,mobile,montpellier,FR,card,completed,11.87,EUR,WELCOME10,Desktop,0,
TX3081955499,1400,2024-02-24 23:55:09,SPOTIFY,Groceries,online,Lyon,FR,google_pay,completed,,USD,,Android,0,VIP customer
TX4164475261,1209,2024-04-10 20:01:46,Zara,Travel,online,Strasbourg,IT,google_pay,completed,40.11,EUR,,Android,0,
TX8146204514,1297,2024-02-27 10:56:35,ikea,Entertainment,online,Lyon,FR,bank_transfer,completed,20.08,EUR,welcome10,Desktop,0,
TX2324315935,1519,2024-01-20 18:15:31, Zara ,Subscription,in_store,París,FR,apple_pay,completed,"€51,90",EUR,,iOS,0,
TX3180082818,1026,2024-05-01 05:02:21,uber,Subscription,online,nantes,FR,paypal,completed,37.06,EUR,,Android,0,
TX7234101374,1404,2024-05-02 08:20:40,TotalEnergies,Food,mobile,Nice,FR,paypal,completed,79.81,EUR,,iOS,0,
TX6525921901,1218,2024-01-22 15:14:33,TOTALENERGIES,Groceries,mobile,Lille,FR,card,completed,9.69,EUR,,iOS,0,—
TX4787421144,1301,2024-02-21 04:25:44, H&M ,Subscription,in_store, Lyon ,FR,apple_pay,completed,20.92,EUR, WELCOME10 ,Android,0,
TX1544826059,1500,2024-02-14 09:14:17,TOTALENERGIES,Entertainment,in_store, Paris ,FR,bank_transfer,completed,18.59,EUR,spring15,Desktop,0,
TX6026489102,1330,30/04/2024 00:21:28, Apple Store ,Entertainment,online, Marseille ,FR,google_pay,completed,,USD,,Desktop,1,
TX3062991373,1230,2024-05-12 21:55:51,Apple Store,Food,online,París,FR,google_pay,completed,-46.35,EUR,,iOS,1,VIP customer
TX6508902942,1535,2024-05-12 07:30:44,HandM,Food,online,Lyon ,IT,google_pay,completed,20.86,EUR,,Android,0, late delivery 
TX3470643189,1332,19/06/2024 20:30:31,AMAZON.FR,Subscription,in_store,nice,FR,paypal,completed,38.24,EUR,,Tablet,0,
TX9822978657,1084,2024-05-19 21:27:07,Airbnb,Subscription,online, Toulouse ,FR,google_pay,completed,"101,08  eur ",EUR,,Desktop,0,
TX6315345732,1048,2024-02-28 08:43:39, H&M ,Entertainment,mobile,,FR,card,completed,19.85,EUR,SPRING15,Desktop,0,
TX6141749919,1190,2024-01-20 14:36:44,CARREFOUR MARKET,Groceries,mobile,Lyon,FR,apple_pay,completed,"19,05 €",EUR,,Android,0,
TX8530915458,1394,2024-04-21 20:45:34,Deliveroo,Utilities,online,Bordeaux,FR,google_pay,completed,-26.34,EUR,,Android,1,
TX9938483051,1231,2024-06-15 17:08:22,Netflix,Groceries,in_store,toulouse,FR,card,completed,-44.36,EUR,,Desktop,1,
TX8012547934,1092,26/06/2024 11:28:41,SNCF,Retail,online,nantes,FR,google_pay,completed,17.46,EUR,,iOS,0,VIP customer
TX6345059463,1541,2024-02-11 21:34:28, Starbucks ,Groceries,in_store,Niza,FR,card,completed,-16.8,EUR,,Android,1,duplicate
TX8771723125,1108,2024-02-13 00:50:14,Airbnb,Entertainment,in_store,nantes,FR,paypal,completed,46.26,EUR,,iOS,0,
TX2630881576,1046,2024-01-07 19:25:04,starbucks,Retail,in_store,montpellier,FR,google_pay,completed,"€-30,79",EUR,,Android,1,
TX7878064341,1209,26/01/2024 17:01:58, Leclerc ,Food,in_store,lille,FR,google_pay,completed,7.19,EUR,STUDENT5,Android,0, late delivery 
TX7119089864,1061,2024-04-10 23:35:43,Decathlon,Subscription,online,Toulouse,FR,bank_transfer,completed,11.76,EUR,vip20,iOS,0,
TX6069259724,1325,09/04/2024 12:26:11,starbucks,Utilities,online,Marseile,BE,card,completed,60.39,EUR,,Android,0,
TX8800805445,1239,08/03/2024 12:11:18,Leclerc,Retail,mobile,Lille,FR,bank_transfer,completed,31.22,USD,,iOS,0,
TX7386914243,1509,2024-02-26 09:53:06,Leclerc,Transport,mobile,Marseile,FR,apple_pay,completed,"€15,53",EUR,,Desktop,0,
TX7450601144,1093,2024-05-31 00:31:16,STARBUCKS,Retail,in_store, Nantes ,FR,google_pay,completed,22.15,USD,,Tablet,0,
TX9187673150,1147,2024-03-24 17:25:41,SNCF,Entertainment,online, Paris ,FR,paypal,completed,,EUR,,iOS,0,
TX7294708558,1376,2024-05-27 02:26:31,fnac,Entertainment,in_store,Marseile,FR,google_pay,completed,38.15,EUR,spring15,iOS,0,
TX3298815232,1383,24/06/2024 07:18:33,Amazon,Utilities,in_store,Nantes,FR,bank_transfer,completed,,EUR,,Tablet,0,
TX2652626940,1198,27/02/2024 17:15:45,Zara,Retail,in_store, Nice ,FR,google_pay,pending,14.81,EUR,,Desktop,0,
TX5618771433,1506,06/02/2024 21:33:39,Boulanger,Groceries,online,Nantes,FR,paypal,completed,28.9,EUR,,Desktop,0,fraud? check
TX3114209412,1465,2024-06-22 10:15:51,CARREFOUR MARKET,Food,mobile,Niza,FR,bank_transfer,completed,23.11,EUR,,Android,0,fraud? check
TX7296722494,1336,25/04/2024 12:56:31,Spotify,Transport,mobile,marseille,FR,paypal,pending,"34,57EUR",EUR,,iOS,0,
TX8584386262,1411,2024-02-22 22:43:44,decathlon,Transport,mobile,paris,FR,card,completed,11.73,EUR,welcome10,,0,
TX3626344078,1294,2024-04-23 04:17:03,Starbucks,Food,mobile, Nice ,FR,google_pay,completed,"30,39  eur ",EUR,,Android,0,
TX9221269697,1258,2024-04-03 17:46:09, Starbucks ,Groceries,online,toulouse,FR,paypal,completed,,EUR,,Android,0,
TX7722132645,1300,2024-06-13 19:21:51,Fnac,Retail,online, Lille ,FR,card,completed,32.85,USD,,Desktop,0,
TX9893268204,1464,16/02/2024 14:03:19,FNAC,Travel,in_store,toulouse,ES,card,completed,26.67,EUR, VIP20 ,Desktop,0,
TX2788338826,1008,2024-06-29 10:21:35,Airbnb,Transport,in_store, Lyon ,FR,google_pay,completed,,EUR, SPRING15 ,iOS,0,
TX5153923601,1055,19/06/2024 08:38:16,Spotify,Entertainment,mobile,Montpellier,FR,card,completed,14.87,EUR,,,0, late delivery 
TX6762771246,1261,2024-02-02 21:18:22,totalenergies,Retail,online, Lille ,FR,card,completed,-23.5,EUR,SPRING15,Android,1,
TX7866257966,1319,2024-01-30 23:00:24,ZARA,Food,online,Marseille,IT,bank_transfer,completed,52.24,EUR,VIP20,iOS,0,
TX9207394181,1098,2024-04-07 00:49:44,Starbucks,Subscription,in_store,Lille,FR,card,completed,22.84,EUR,WELCOME10,iOS,0, late delivery 
TX9021430286,1332,2024-01-09 04:10:10,leclerc,Travel,online, Montpellier ,FR,google_pay,pending,14.38,EUR,,Android,0,
TX3125097248,1013,2024-02-24 09:08:57,Amazon,Transport,online, Toulouse ,FR,apple_pay,pending,18.26,EUR,,Android,0,
TX4802240059,1135,20/03/2024 04:30:13, Apple Store ,Retail,in_store,Montpellier,FR,paypal,completed,"27,67  eur ",EUR,,iOS,0,
TX7464744000,1252,2024-06-25 10:13:20,Decathlon,Groceries,mobile,Strasbourg,FR,bank_transfer,completed,"19,61  eur ",EUR,W3LCOM310,Android,0,VIP customer
TX2190828188,1027,2024-06-29 14:41:46,H&M,Groceries,online,Strasbourg,FR,paypal,completed,32.82,EUR,VIP20,Android,0,
TX9634287144,1348,2024-01-28 13:55:35, Carrefour ,Entertainment,online, Lyon ,FR,card,completed,33.57,EUR, WELCOME10 ,Android,0,—
TX7722574896,1294,2024-06-11 06:50:45,DELIVEROO,Transport,in_store,paris,FR,paypal,failed,"41,82EUR",EUR,,,0,
TX8459576953,1310,2024-01-17 13:10:37,Starbucks,Retail,in_store,Marseille,BE,paypal,completed,57.64,EUR,W3LCOM310,iOS,0,
TX9166999468,1282,2024-05-16 05:55:10,Carrefour,Food,in_store,toulouse,BE,google_pay,completed,44.59,EUR,SPRING15,Tablet,0,
TX2601566799,1380,2024-06-02 21:46:01,SPOTIFY,Entertainment,in_store, Marseille ,FR,google_pay,completed,,EUR,,Android,0,duplicate
TX4799178880,1359,2024-06-11 02:58:52,Uber,Travel,online,toulouse,FR,card,completed,14.27,EUR,,iOS,0,
TX6865028032,1363,2024-02-10 15:53:22,IKEA,Travel,online,Marseile,FR,bank_transfer,completed,,EUR,,iOS,0,
TX8402150112,1117,11/06/2024 14:34:28, Starbucks ,Food,in_store, Lyon ,FR,bank_transfer,completed,18.71 USD,USD,STUD3NT5,,0,
TX7642039676,1377,2024-01-22 02:36:16,Netflix,Entertainment,online,Lille,DE,apple_pay,completed,12.39,EUR,FR33SHIP,iOS,0,
TX2093779899,1098,2024-04-04 10:22:23,Airbnb,Transport,mobile, Lyon ,FR,paypal,pending,18.82,EUR,welcome10,iOS,0,
TX6811047608,1011,26/03/2024 10:58:25,H&M,Groceries,mobile, Strasbourg ,ES,apple_pay,chargeback,18.45,EUR,vip20,Android,0,
TX3646483205,1537,2024-02-27 11:58:40,IKEA,Transport,online,Lyon ,FR,apple_pay,completed,"16,39  eur ",EUR,,Android,0, late delivery 
TX4658480284,1098,2024-01-05 00:35:40,Uber,Subscription,online,Paris,FR,paypal,completed,20.3,EUR,,Android,0,
TX9948068812,1062,20/05/2024 12:09:00,TotalEnergies,Entertainment,in_store,Strasbourg,FR,apple_pay,completed,49.75,EUR,,iOS,0,
TX2413502302,1166,2024-03-02 01:49:45,Fnac,Entertainment,in_store, Lyon ,FR,paypal,completed,27.65,EUR,,Android,0,
TX1939424807,1549,30/04/2024 10:08:10, Spotify ,Entertainment,online,Marseille,FR,bank_transfer,completed,"€108,10",EUR,,Tablet,0,—
TX4682297142,1475,2024-03-15 15:50:25, SNCF ,Food,in_store,nice,FR,card,completed,27.18,EUR,,Tablet,0,VIP customer
TX8777152462,1395,2024-03-09 00:08:12,starbucks,Utilities,online, Marseille ,FR,card,completed,"20,61 €",EUR,FR33SHIP,,0,
